CNN,CODE,CNN_1,STREET1,STREET2,DETECTION,STREET3,SUP_DIST,STREET4,VEH_ACTUAT,PED_SIGNAL,PED_ACTUAT,TBC,PREEMPT_PR,D_ATE2070,PROJECT_NE,PROJECT_OL,UPGRADED,YR_OF_CONT,LAST_UPGRA,NEW_SIGNAL,MOD_PROJEC,FULL_UPGRA,BEACON_FLA,FUNDING,RLCAM,STARTYEAR,CALTRANS_R,CALTRANS,PERCENT_C,SF,PERCENT_SF,PERCENT_PO,APS,shape,SF Find Neighborhoods 2,Current Police Districts 2,Current Supervisor Districts 2,Analysis Neighborhoods 2,Neighborhoods
23075000,,23075000,19TH AVE,ROSSMOOR,VETAG,STONESTOWN,7,,VETAG,ALL,,GPS,TSP,,,19th Ave Track Replacement,FULL DONE,,2018,NONE,DONE,DONE,NONE,STATE/CITY,,1947,1(a),X,25,X,75,0,PENDING,POINT (-122.474724 37.730354),41,10,8,41,41
24758000,,24758000,COLUMBUS,MONTGOMERY,,WASHINGTON,3,,,ALL,,GPS,,,,COLUMBUS,FULL DONE,3-Jan,0,NONE,NONE,DONE,NONE,SALES TAX,,1967,,,0,,0,0,,POINT (-122.403305 37.79553),108,6,3,6,108
24960000,,24960000,GEARY,JONES,OPTICOM,,3;6,,,ALL,,GPS,TSP;FIRE PREEMPT,,,DOWNTOWN GEARY,FULL DONE,3-Feb,0,NONE,NONE,DONE,NONE,SALES TAX,,1967,,,0,,0,0,,POINT (-122.41315 37.786724),20,6,10,36,20
12562101,,12562101,EMBARCADERO,MIDBLOCK AT,VETAG,PIER 39,3,,VETAG-LRV,ALL,,GPS,TSP;TRANSIT PREEMPT,,,F-LINE,NEW DONE,,1998,DONE,NONE,NONE,NONE,MUNI,,1996,,,0,,0,100,,POINT (-122.409996 37.808216),99,6,3,23,99
24933000,,24933000,HYDE,TURK,,,6,,,ALL,,GPS,,,,TENDERLOIN,FULL DONE,2-Jan,0,NONE,NONE,DONE,NONE,SALES TAX,,1955,,,0,,0,0,,POINT (-122.41568 37.78258),20,5,10,36,20
21766000,,21766000,ALEMANY,THERESA,,,11,,,N.A.,,GPS,,,,,,,0,,,,,,,2003,,,0,,0,0,,POINT (-122.43446 37.728725),94,9,1,28,94
24720000,,24720000,KEARNY,SUTTER,OPTICOM,,3,,,ALL,,GPS,TSP;FIRE PREEMPT,,,Kearny Paving,,,0,NONE,NONE,NONE,NONE,SALES TAX,,1954,,,0,,0,0,,POINT (-122.40383 37.789825),19,6,3,8,19
26045000,,26045000,GOLDEN GATE,STEINER,,,5,,,PENDING,,GPS,,,Western Addition Phase 1,,FULL PENDING,,0,NONE,NONE,PENDING,NONE,,,1955,,,0,,0,0,PENDING,POINT (-122.433586 37.77935),97,4,11,39,97
25002000,,25002000,CALIFORNIA,POWELL,,,3,,,n.a.,,GPS,,,,,NEW PENDING,,0,,,,,Prop B Go Bond,,1954,,,0,,0,0,,POINT (-122.40916 37.792038),16,6,3,21,16
22128000,,22128000,SAN JOSE,SANTA ROSA,,,11,,,NONE,,GPS,,,,CT 23,MOD DONE,Jul-97,0,,DONE,,,SALES TAX,,1951,,,0,,0,0,,POINT (-122.44005 37.728916),94,9,1,28,94
30735000,,30735000,MARKET,MONTGOMERY,OPTICOM,NEW MONTGOMERY,3;6,POST,,ALL,,GPS,FIRE PREEMPT,,BETTER MARKET,CT 23,FULL AFTER MOD FUTURE,,1999,NONE,DONE,FUTURE,DONE,SALES TAX,,1959,,,0,,0,0,APS_4WIRE_MARKET (12),POINT (-122.402054 37.788715),108,6,10,8,108
33540000,,33540000,BROTHERHOOD,LAKE MERCED,,,7,,WIRELESS&LOOPS,ALL,YES,GPS,,,,CT 23,FULL DONE,,1999,NONE,NONE,DONE,NONE,SALES TAX,,1976,,,0,,0,0,,POINT (-122.485214 37.71469),43,10,8,16,43
26598000,,26598000,BUSH,WEBSTER,,,5,,,ALL,,GPS,,,,BUSH,FULL DONE,1-Oct,2004,NONE,NONE,DONE,NONE,SALES TAX,,1949,,,0,,0,0,,POINT (-122.4318 37.787228),101,4,11,30,101
21743000,,21743000,MISSION,OCEAN,OPTICOM,,11,,,ALL,,GPS,TSP;FIRE PREEMPT,,MISSION IV,,FULL FUTURE,,0,NONE,NONE,FUTURE,NONE,,,1955,,,0,,0,0,,POINT (-122.43537 37.723904),90,9,1,7,90
24766000,,24766000,COLUMBUS,JACKSON,,,3,,,ALL,,GPS,,,,COLUMBUS,FULL DONE,3-Jan,0,NONE,NONE,DONE,NONE,SALES TAX,,1982,,,0,,0,0,,POINT (-122.404396 37.7963),106,6,3,6,106
24919000,,24919000,MASON,POST,OPTICOM,,3,,,ALL,,GPS,TSP;FIRE PREEMPT,,,Walk First PCS,FULL DONE,,0,NONE,NONE,DONE,NONE,GOBOND-FY16,,1957,,,0,,0,0,PENDING,POINT (-122.41004 37.78808),19,6,3,36,19
25196000,,25196000,FRANKLIN,O'FARRELL,OPTICOM,STARR KING,5,,,ALL,,GPS,TSP;FIRE PREEMPT,,,Franklin Upgrade; CT 24,MOD DONE,,1999,NONE,DONE,NONE,NONE,SALES TAX,,1957,,,0,,0,0,,POINT (-122.42283 37.784542),100,4,11,39,100
26199000,,26199000,CARMEL,CLAYTON,,TWIN PEAKS,5;8,,,ALL,,GPS,,,,CT 28/29,FULL DONE,2-Jan,0,NONE,NONE,DONE,NONE,SALES TAX,,1969,,,0,,0,0,,POINT (-122.44642 37.761),115,7,5,5,115
24904000,,24904000,O'FARRELL,POWELL,OPTICOM,,3,,,ALL,,GPS,FIRE PREEMPT,,Powell Streetscape,,NONE,,0,,,,,,,1957,,,0,,0,0,PENDING,POINT (-122.40802 37.786404),19,6,3,8,19
25109000,,25109000,MASON,PACIFIC,MECHANICAL,,3,,,ALL,,GPS,CABLE CAR PREEMPTION,,,CT 32,MOD DONE,,2009,,DONE,,,,,1965,,,0,,0,0,,POINT (-122.411705 37.796288),16,6,3,6,16
22465000,,22465000,RICE,SAN JOSE,,,11,,,ALL,YES,GPS,,,,,CALTRANS,,0,,,,,,,2020,82,X,100,,0,0,APS HAWK,POINT (-122.45823 37.708996),66,10,1,28,66
25726000,,25726000,16TH ST,CHURCH,OPTICOM,,8,,,ALL,,GPS,FIRE PREEMPT,,,PCS 1,FULL DONE,,2014,NONE,NONE,DONE,NONE,,,1951,,,0,,0,0,PENDING,POINT (-122.42865 37.764503),37,3,5,5,37
25614000,,25614000,24TH ST,DOLORES,,,8,,,ALL,,GPS,,,,CT 34,MOD DONE,,0,NONE,DONE,NONE,NONE,SALES TAX,,1953,,,0,,0,0,APS ENAV 4WIRE CT34 (8),POINT (-122.42514 37.75184),52,3,5,20,52
26050000,,26050000,DIVISADERO,FELL,,,5,,,ALL,,GPS,,,,FELL/OAK,FULL DONE,Jul-00,0,NONE,NONE,DONE,NONE,SALES TAX,,1955,,,0,,0,0,,POINT (-122.4376 37.774055),26,4,11,9,26
22053000,,22053000,ALEMANY,SENECA,,,11,,WIRELESS,ALL,YES,GPS,,,,CT 47,NEW DONE,,1997,DONE,DONE,NONE,NONE,SALES TAX,,1997,,,0,,0,0,,POINT (-122.44131 37.718628),80,9,1,28,80
22095000,,22095000,DELANO,GENEVA,OPTICOM,,11,,WIRELESS,ALL,YES,GPS,TSP;FIRE PREEMPT,,,WALK FIRST NEW SIGNALS,NEW DONE,,2018,DONE,NONE,NONE,NONE,SFMTA PROP-A,,2018,,,0,,0,0,APS ENAV 2WIRE WF NEW (8),POINT (-122.445114 37.72008),80,9,1,28,80
24734000,,24734000,MONTGOMERY,SACRAMENTO,OPTICOM,,3,,,ALL,,GPS,TSP;FIRE PREEMPT,,,,NONE,,0,,,,,,,1967,,,0,,0,0,,POINT (-122.40295 37.793774),108,6,3,8,108
25829000,,25829000,DOUGLASS,MARKET,,,8,,,ALL,,GPS,,,Signal Visibility Upgrades Ph 2,CT 58,MOD AFTER NEW FUTURE,,2008,DONE,FUTURE,NONE,NONE,SALES TAX,,2008,,,0,,0,0,,POINT (-122.4394 37.76142),115,3,5,5,115
23775000,,23775000,16TH ST,KANSAS,OPTICOM,,10,,,ALL,,GPS,TSP;FIRE PREEMPT,,,PRIVATE,NEW DONE,,2002,DONE,NONE,NONE,NONE,,,2002,,,0,,0,0,PENDING,POINT (-122.40363 37.76601),54,1,9,4,54
27301000,,27301000,10TH AVE,GEARY,OPTICOM,,1,,,ALL,,GPS,TSP;FIRE PREEMPT,,Geary BRT Phase 2 (unfunded),MID GEARY,FULL DONE,1-Oct,2004,NONE,NONE,DONE,NONE,SALES TAX,,1959,,,0,,0,0,,POINT (-122.46855 37.78082),5,8,4,11,5
26486000,,26486000,STANYAN,TURK,,,1,,,FUTURE,,GPS,,,CT 36,,FULL FUTURE,,0,NONE,NONE,FUTURE,NONE,,,1965,,,0,,0,0,,POINT (-122.4552 37.777596),12,7,4,18,12
25869000,,25869000,BUCHANAN,HAIGHT,OPTICOM,,5;9,,,ALL,,GPS,TSP;FIRE PREEMPT,,Muni Forward 7 Haight,,NEW DONE,21-Feb,2021,DONE,NONE,NONE,NONE,SFMTA Bond,,2021,,,0,,0,0,,POINT (-122.42715 37.77252),27,4,5,9,27
26600000,,26600000,SUTTER,WEBSTER,,,5,,,ALL,,GPS,,,,WEBSTER PCS,FULL DONE,,0,NONE,NONE,DONE,NONE,,,1976,,,0,,0,0,APS ENAV 2WIRE WEBSTER (8),POINT (-122.43154 37.7863),101,4,11,15,101
24968000,,24968000,BUSH,JONES,,,3,,,ALL,,GPS,,,,BUSH,FULL DONE,1-Oct,2004,NONE,NONE,DONE,NONE,SALES TAX,,1949,,,0,,0,0,,POINT (-122.41371 37.789524),50,6,3,21,50
26544000,,26544000,FRANKLIN,JACKSON,,,2,,,ALL,,GPS,,,,Franklin Upgrade,FULL DONE,,0,NONE,NONE,DONE,NONE,SALES TAX,,1964,,,0,,0,0,,POINT (-122.42468 37.79372),102,4,6,30,102
24543000,,24543000,02ND ST,NATOMA,,,6,,VIDEO (GRIDSMART),ALL,YES,GPS,,,2nd St Streetscape,,NEW DONE,19-Mar,2019,DONE,NONE,NONE,NONE,FEDERAL,,2019,,,0,,0,0,APS 2WIRE 2ND STSCAPE (4),POINT (-122.39877 37.787197),32,1,10,8,32
27628000,,27628000,LAKE,PARK PRESIDIO,,,1;2,,,ALL,,GPS,,,19th Ave PH 3 CALTRANS,CALTRANS,FULL DONE,,0,NONE,DONE,DONE,NONE,STATE/CITY,YES,1946,1(a),,50,X,50,0,PENDING,POINT (-122.47261 37.78631),5,8,4,11,5
33375000,,33375000,DIAMOND,MONTEREY,,,8,,LOOPS,ALL,YES,GPS,,,,CT 24,FULL DONE,,1999,NONE,NONE,DONE,NONE,SALES TAX,,1962,,,0,,0,0,,POINT (-122.43443 37.73253),96,9,5,41,96
6436205,,6436205,GREAT HWY,PACHECO,,,4,,,ALL,,GPS,,,GREAT HIGHWAY,,FULL FUTURE,,0,NONE,NONE,FUTURE,NONE,,,1989,,,0,,0,0,FUTURE,POINT (-122.5084 37.74908),39,10,7,35,39
27737000,,27737000,IRVING,SUNSET,,,4,,WIRELESS,ALL,YES,GPS,,,,PCS & APS Livable Streets,FULL DONE,,0,NONE,NONE,DONE,NONE,HSIP,,1976,,,0,,0,0,APS ENAV 2WIRE SUNSET (10),POINT (-122.495865 37.76273),39,10,7,35,39
26930000,,26930000,GEARY,PARKER,OPTICOM,,1;2,,,ALL,,GPS,TSP;FIRE PREEMPT,,,MID GEARY,FULL DONE,1-Oct,0,NONE,NONE,DONE,NONE,SALES TAX,,1959,,,0,,0,0,,POINT (-122.45416 37.781593),12,8,4,18,12
26302000,,26302000,PARNASSUS,STANYAN,,,5,,,NONE,,GPS,,,,,NONE,,0,,,,,,,1974,,,0,,0,0,,POINT (-122.45255 37.764503),114,7,11,3,114
24313000,,24313000,09TH ST,MISSION,OPTICOM,,6,,,ALL,,GPS,TSP;FIRE PREEMPT,,,SOMA MISSION,FULL DONE,1-Apr,2003,NONE,NONE,DONE,NONE,SALES TAX,,1956,,,0,,0,0,,POINT (-122.414696 37.776226),32,1,10,34,32
27611000,,27611000,12TH AVE,CALIFORNIA,OPTICOM,,1,,,ALL,,GPS,TSP;FIRE PREEMPT,,,CT 56,NEW DONE,3-Dec,2003,DONE,NONE,NONE,NONE,SALES TAX,,2002,,,0,,0,0,,POINT (-122.47097 37.78452),5,8,4,11,5
27978000,,27978000,FULTON,LA PLAYA,OPTICOM,,1,,WIRELESS,ALL,YES,GPS,TSP;FIRE PREEMPT,,,TSI,NEW DONE,,2015,DONE,NONE,NONE,NONE,Prop B Go Bond,,2015,,,0,,0,0,APS ENAV 2WIRE TSI (6),POINT (-122.50988 37.771393),9,8,4,12,9
24305000,,24305000,09TH ST,HOWARD,,,6,,,ALL,,GPS,,,,CT 28/29,MOD AFTER FULL DONE,2-Jan,1999,NONE,DONE,DONE,NONE,FEDS,,1956,,,0,,0,0,,POINT (-122.41315 37.774986),32,1,10,34,32
23199000,,23199000,22ND AVE,TARAVAL,,,4,,,FUTURE,,GPS,,,TARAVEL,,NEW FUTURE,,0,FUTURE,NONE,NONE,NONE,,,0,,,0,,0,0,,POINT (-122.47889 37.742905),40,10,7,35,40
23541000,,23541000,03RD ST,25TH ST,VETAG,,10,,VIDEO,ALL,YES,GPS,TSP,,,3RDLRP,FULL DONE,1-Oct,2005,NONE,NONE,DONE,NONE,MUNI,,1954,,,0,,0,0,,POINT (-122.38774 37.75283),56,2,9,1,56
26687000,,26687000,FRANKLIN,UNION,,,2,,,ALL,,GPS,,,,PCS 1,FULL DONE,,0,NONE,NONE,DONE,NONE,SALES TAX,,1953,,,0,,0,0,,POINT (-122.42561 37.79834),15,4,6,13,15
23773000,,23773000,16TH ST,RHODE ISLAND,OPTICOM,,10,,,ALL,,GPS,TSP;FIRE PREEMPT,,,CT 60,NEW DONE,,2012,DONE,NONE,NONE,NONE,,,2012,,,0,,0,0,PENDING,POINT (-122.40267 37.76607),54,1,9,4,54
30018000,,30018000,ESSEX,HARRISON,,US I-80 ON RAMP,6,,LOOPS,ALL,,GPS,ACTUATED TRANSIT PHASE,,CT 36,Caltrans West Approach Landscaping Project,MOD AFTER FULL FUTURE,,1999,NONE,FUTURE,DONE,NONE,SALES TAX,,1998,80(a),,25,X,75,0,FUTURE,POINT (-122.39409 37.785145),30,1,10,8,30
27249000,,27249000,05TH AVE,GEARY,OPTICOM,,1,,,ALL,,GPS,TSP;FIRE PREEMPT,,Geary BRT Phase 2 (unfunded),MID GEARY,FULL DONE,1-Oct,2004,NONE,NONE,DONE,NONE,SALES TAX,,1959,,,0,,0,0,,POINT (-122.463196 37.781067),5,8,4,11,5
21841000,,21841000,30TH ST,DOLORES,,,8,,,ALL,,GPS,,,,CT 51,NEW DONE,,1999,,,,,SALES TAX,,1999,,,0,,0,0,,POINT (-122.42422 37.74223),59,9,5,10,59
26846000,,26846000,CALIFORNIA,PRESIDIO,OPTICOM,,2,,,FUTURE,,GPS,TSP;FIRE PREEMPT,,CT 36,,FULL FUTURE,,0,NONE,NONE,FUTURE,NONE,SALES TAX,,1955,,,0,,0,0,,POINT (-122.44678 37.78726),103,8,6,31,103
26033000,,26033000,BAKER,BUENA VISTA,OPTICOM,HAIGHT,5;8,,,ALL,,GPS,TSP; FIRE PREEMPT,,Muni Forward 7 Haight,,NEW DONE,20-Nov,2020,DONE,NONE,NONE,NONE,SFMTA Bond,,2020,,,0,,0,0,APS iNAV 2 Wire LOWER HAIGHT (8),POINT (-122.440346 37.770844),112,7,11,3,112
23978000,,23978000,24TH ST,HARRISON,,,9,,,ALL,,GPS,,,,PCS 3,FULL DONE,,0,NONE,NONE,DONE,NONE,,,1953,,,0,,0,0,,POINT (-122.41189 37.752625),53,3,2,20,53
26200000,,26200000,17TH ST,CLAYTON,,,5;8,,,ALL,,GPS,,,,CT 20,NONE,,0,,,,,,,1969,,,0,,0,0,,POINT (-122.44677 37.761776),115,7,5,5,115
26379000,,26379000,FULTON,MASONIC,,,1;5,,,ALL,,GPS,,,,MASONIC HSIP; CT 32,FULL AFTER MOD DONE,,0,NONE,DONE,DONE,NONE,SALES TAX,,1953,,,0,,0,0,,POINT (-122.44646 37.775795),24,7,11,18,24
25563000,,25563000,POLK,UNION,,,2;3,,,ALL,,GPS,,,,Polk HSIP,FULL DONE,,0,NONE,NONE,DONE,NONE,FEDERAL,,1975,,,0,,0,0,,POINT (-122.422325 37.798756),105,4,3,32,105
2183201,,2183201,ALEMANY - WB,MIDBLOCK AT,,RAMSELL,7;11,VICTORIA,,N.A.,,GPS,,,,,,,0,,,,,,,2016,,,0,,0,0,,POINT (-122.46554 37.711796),65,10,8,24,65
54159000,,54159000,AMADOR,CARGO,,ILLINOIS,10,,WIRELESS(BIKE ONLY)&VIDEO,ALL,YES,GPS,HEAVY RAIL;BRIDGE PREEMPT,,,ILLINOIS_BRIDGE,NEW DONE,,2008,DONE,NONE,NONE,NONE,,,2008,,,0,,0,100,,POINT (-122.38625 37.74574),56,2,9,1,56
25167000,,25167000,LARKIN,POST,OPTICOM,,3;6,,,PENDING,,GPS,,,CT 35,,FULL PENDING,,0,NONE,DONE,PENDING,NONE,SALES TAX,,1948,,,0,,0,0,PENDING,POINT (-122.41826 37.787033),50,6,10,36,50
24893000,,24893000,CYRIL MAGNIN,EDDY,OPTICOM,,3;6,,,ALL,,GPS,FIRE PREEMPT,,BETTER MARKET,,FULL FUTURE,,0,,,FUTURE,,,,1982,,,0,,0,0,,POINT (-122.40848 37.784447),19,5,3,36,19
6269000,,6269000,BUCHANAN,GOLDEN GATE,,,5,,,n.a.,,GPS,,,Western Addition Phase 1,,NEW PENDING,,0,PENDING,NONE,NONE,DONE,,,1955,,,0,,0,0,,POINT (-122.42861 37.779984),97,4,11,39,97
23799000,,23799000,03RD ST,KING,VETAG,,6,,LOOPS,ALL,No,GPS,TSP;BRIDGE PREEMPT,,,PCS & APS Livable Streets; S EMB,FULL DONE,,1999,NONE,NONE,DONE,NONE,FEDS,,1965,,,0,,0,0,APS 2WIRE PCS2 (12),POINT (-122.39183 37.778122),31,1,10,4,31
26696000,,26696000,LOMBARD,VAN NESS,,,2,,,ALL,,GPS,,,VAN NESS BRT,,FULL PENDING,,0,NONE,NONE,PENDING,NONE,FED/SALES TAX,,1948,101(b),,50,X,50,0,PENDING,POINT (-122.42452 37.8013),107,4,6,32,107
22448000,,22448000,IDORA,WOODSIDE,,,7,,VIDEO,ALL,YES,GPS,,,,PRIVATE,NEW DONE,,2003,,,,,PRIVATE,,2003,,,0,,0,0,,POINT (-122.45465 37.7461),49,7,8,41,49
20250000,,20250000,03RD ST,MARIN,VETAG,,10,,VIDEO,ALL,YES,GPS,HEAVY RAIL; BRIDGE PREEMPT; TRANSIT PREEMPT,,,3RDLRP,NEW DONE,1-Oct,2005,DONE,NONE,NONE,NONE,MUNI,,2006,,,0,,0,0,APS_2WIRE_PH1 (8),POINT (-122.38744 37.749),56,2,9,1,56
20507000,,20507000,03RD ST,UNDERWOOD,VETAG,,10,,VIDEO,ALL,YES,GPS,TSP,,,3RDLRP,NEW DONE,1-Oct,2005,DONE,NONE,NONE,NONE,MUNI,,2005,,,0,,0,0,APS_2WIRE_PH1 (7),POINT (-122.392334 37.73006),86,2,9,1,86
33713000,,33713000,BROTHERHOOD,CHURCH ACCESS (999),,,7,,WIRELESS,ALL,YES,GPS,,,,CT 59,NEW DONE,9-May,2009,,,,,SALES TAX,,2009,,,0,,0,0,,POINT (-122.480286 37.714535),42,10,8,16,42
24075000,,24075000,23RD ST,SOUTH VAN NESS,,,9,,,ALL,,GPS,,,,Walk First PCS,FULL DONE,,0,NONE,NONE,DONE,NONE,,,1967,,,0,,0,0,PENDING,POINT (-122.4164 37.753963),53,3,2,20,53
20230000,,20230000,03RD ST,JERROLD,VETAG,NEWHALL,10,,VIDEO,ALL,YES,GPS,TSP,,,3RDLRP,FULL DONE,1-Oct,2005,NONE,NONE,DONE,NONE,MUNI,,1985,,,0,,0,0,APS_2WIRE_PH1 (8),POINT (-122.3893 37.738735),86,2,9,1,86
26938000,,26938000,CALIFORNIA,LOCUST,OPTICOM,,2,,,ALL,,GPS,TSP;FIRE PREEMPT,,Laurel Village,CT 46,FULL AFTER NEW PENDING,,1996,DONE,NONE,PENDING,NONE,SALES TAX,,1996,,,0,,0,0,PENDING,POINT (-122.451744 37.786613),11,8,6,31,11
20824000,,20824000,CESAR CHAVEZ,KANSAS,,,10,,WIRELESS&LOOPS,ALL,YES,GPS,,,,CT 19,MOD DONE,,0,NONE,DONE,NONE,NONE,,,1991,,,0,,0,0,,POINT (-122.40205 37.749393),85,2,9,1,85
25220000,,25220000,FRANKLIN,SUTTER,,,2,,,ALL,,GPS,,,,Franklin Upgrade,FULL DONE,,0,NONE,NONE,DONE,NONE,SALES TAX,,1953,,,0,,0,0,,POINT (-122.42339 37.787334),100,4,6,39,100
25170000,,25170000,GEARY,LARKIN,OPTICOM,,6,,,ALL,,GPS,TSP;FIRE PREEMPT,,,DOWNTOWN GEARY,FULL DONE,3-Feb,0,NONE,NONE,DONE,NONE,SALES TAX,,1948,,,0,,0,0,,POINT (-122.418076 37.786095),20,6,10,36,20
23323000,,23323000,JOHN MUIR,SKYLINE,,,7,,,ALL,,GPS,,,,,CALTRANS,,0,,,,,,,0,35(a),X,67,,33,0,PENDING,POINT (-122.500206 37.718952),43,10,8,16,43
25966000,,25966000,GOLDEN GATE,WEBSTER,,,5,,,ALL,,GPS,,,,WEBSTER PCS,FULL DONE,,0,NONE,NONE,DONE,NONE,,,1955,,,0,,0,0,APS ENAV 2WIRE WEBSTER (8),POINT (-122.43022 37.779778),97,4,11,39,97
30748000,,30748000,MARKET,SOUTH VAN NESS,,VAN NESS,5;6,,,ALL,,GPS,,,VAN NESS BRT; BETTER MARKET,,FULL AFTER MOD PENDING,,0,,DONE,,,FED/SALES TAX,,1950,101(b),,50,X,50,0,APS_4WIRE_PH1 (8),POINT (-122.41924 37.775143),32,1,10,20,32
25216000,,25216000,FRANKLIN,POST,,,2;5,,,ALL,,GPS,,,,Franklin Upgrade,FULL DONE,,0,NONE,NONE,DONE,NONE,SALES TAX,,9999,,,0,,0,0,APS INAV 3WIRE CPMC (14),POINT (-122.4232 37.786396),100,4,11,39,100
27104000,,27104000,07TH AVE,LAWTON,,WARREN,7,,,ALL,,GPS,,,,Various Locations Pole & Conduit; CT 23,MOD AFTER FULL DONE,,1999,NONE,DONE,DONE,NONE,SALES TAX,,1965,,,0,,0,0,,POINT (-122.46377 37.758533),111,7,8,14,111
24174000,,24174000,17TH ST,VALENCIA,,,8;9,,,ALL,,GPS,,,,VALENCIA,FULL DONE,,1995,NONE,NONE,DONE,NONE,SALES TAX,,1958,,,0,,0,0,,POINT (-122.421715 37.763294),53,3,2,20,53
26618000,,26618000,GEARY,SCOTT,OPTICOM,,5,,,ALL,,GPS,TSP;FIRE PREEMPT,,Geary BRT Phase 1,CT 15,FULL AFTER MOD DONE,21-Jan,2021,NONE,DONE,DONE,NONE,SFMTA PROP-A,,1961,,,0,,0,0,PENDING,POINT (-122.437836 37.783714),97,4,11,39,97
24942000,,24942000,O'FARRELL,TAYLOR,OPTICOM,,3;6,,,ALL,,GPS,TSP;FIRE PREEMPT,,,,NONE,,0,,,,,SALES TAX,,1950,,,0,,0,0,,POINT (-122.411316 37.78599),20,5,10,36,20
26026000,,26026000,DIVISADERO,HAIGHT,,,5,,,ALL,,GPS,,,,ABOVE GRADE; CT 24,MOD AFTER FULL DONE,10/14; 06/98,1999,NONE,DONE,DONE,NONE,SALES TAX,,1956,,,0,,0,0,APS 4WIRE PCS3 (8),POINT (-122.437035 37.771263),26,4,11,3,26
24070000,,24070000,24TH ST,CAPP,,,9,,,ALL,,GPS,,,,CT 54,NEW DONE,1-Oct,2002,,,,,SALES TAX,,2002,,,0,,0,0,,POINT (-122.41734 37.7523),53,3,2,20,53
24534000,,24534000,01ST ST,NATOMA (TRANSBAY DRIVEWAY),,,6,,WIRELESS,ALL,YES,GPS,,,,TRANSBAY,NEW DONE,,2019,DONE,NONE,NONE,NONE,,,2019,,,0,,0,0,APS ENAV 2WIRE TRANSBAY (6),POINT (-122.39656 37.78896),32,1,10,8,32
22662000,,22662000,DORADO,JULES,,OCEAN,7,,,ALL,,GPS,,,,OCEAN,FULL DONE,1-Jan,0,NONE,NONE,DONE,NONE,SALES TAX,,1984,,,0,,0,0,APS_4WIRE_PH2 (8),POINT (-122.4612 37.724945),64,10,8,24,64
20498000,,20498000,03RD ST,BAYVIEW,VETAG,REVERE,10,,VIDEO,ALL,,GPS,TSP,,,3RDLRP,FULL DONE,1-Oct,2005,NONE,NONE,DONE,NONE,MUNI,,1948,,,0,,0,0,APS_2WIRE_PH1 (10),POINT (-122.39151 37.732426),86,2,9,1,86
26845000,,26845000,EUCLID,MASONIC,,,2,,WIRELESS,ALL,YES,GPS,,,,CT 21,FULL DONE,,1996,NONE,NONE,DONE,NONE,SALES TAX,,1954,,,0,,0,0,,POINT (-122.44761 37.78508),11,8,6,31,11
26436000,,26436000,OAK,SHRADER,,,5,,,ALL,,GPS,,,,HES,FULL DONE,Jul-00,0,NONE,NONE,DONE,NONE,SALES TAX,,1955,,,0,,0,0,,POINT (-122.45223 37.771225),25,7,11,3,25
20223000,,20223000,03RD ST,KIRKWOOD,VETAG,NEWHALL,10,,VIDEO,ALL,YES,GPS,TSP;ACTUATED TRANSIT PHASE,,,3RDLRP,NEW DONE,1-Oct,2005,DONE,NONE,NONE,NONE,MUNI,,2005,,,0,,0,0,APS_4WIRE_PH1 (18),POINT (-122.38957 37.73795),86,2,9,1,86
2800102,,2800102,BAYSHORE,MIDBLOCK AT,OPTICOM,CORTLAND,9;10,FLOWER,WIRELESS,ALL,YES,GPS,TSP;FIRE PREEMPT,,,LOWES,NEW DONE,2010,2010,,,,,PRIVATE,,2010,,,0,,0,0,,POINT (-122.406 37.74201),82,2,2,1,82
22223000,,22223000,LEE,OCEAN,,,7,,,ALL,,GPS,,,,OCEAN,FULL DONE,1-Jan,0,NONE,NONE,DONE,NONE,SALES TAX,,1986,,,0,,0,0,PENDING,POINT (-122.4541 37.723454),71,10,8,41,71
27954000,,27954000,45TH AVE,LINCOLN,,,4,,,n.a.,,GPS,,,,,,,0,,,,DONE,,,2019,,,0,,0,0,,POINT (-122.505104 37.76421),39,10,7,35,39
21589000,,21589000,ALEMANY,SICKLES,,,11,,,PENDING,,GPS,,,CT 35,,FULL PENDING,,0,NONE,NONE,PENDING,NONE,SALES TAX,,1958,,,0,,0,0,PENDING,POINT (-122.45487 37.710472),66,9,1,28,66
25949000,,25949000,FILLMORE,OAK,OPTICOM,,5,,,ALL,,GPS,FIRE PREEMPT,,,FELL/OAK,FULL DONE,Jul-00,0,NONE,NONE,DONE,NONE,SALES TAX,,1955,,,0,,0,0,,POINT (-122.43081 37.773968),26,4,11,9,26
25294000,,25294000,CALIFORNIA,LARKIN,,,3,,,PENDING,,GPS,,,CT 35,,FULL PENDING,,0,NONE,NONE,PENDING,NONE,SALES TAX,,1950,,,0,,0,0,PENDING,POINT (-122.41902 37.790783),16,6,3,21,16
26642000,,26642000,PINE,SCOTT,,,2;5,,,ALL,,GPS,,,,PINE,FULL DONE,Oct-00,0,NONE,NONE,DONE,NONE,SALES TAX,,1949,,,0,,0,0,,POINT (-122.43857 37.78732),103,4,11,30,103
21290000,,21290000,CESAR CHAVEZ,SHOTWELL,,,9,,,ALL,,GPS,,,,CESAR CHAVEZ,FULL DONE,,0,NONE,NONE,DONE,NONE,SALES TAX,,1949,,,0,,0,0,,POINT (-122.41491 37.748226),83,3,2,2,83
